date,decimal_year,avg_sst,reef
27-Sep-19,2019.737705,28.28543802,ndr
28-Sep-19,2019.740437,28.5204876,ndr
29-Sep-19,2019.743169,28.69939669,ndr
30-Sep-19,2019.745902,28.5637438,ndr
1-Oct-19,2019.748634,28.27831405,ndr
2-Oct-19,2019.751366,28.21540496,ndr
3-Oct-19,2019.754098,28.28672727,ndr
4-Oct-19,2019.756831,28.4908595,ndr
5-Oct-19,2019.759563,28.66420661,ndr
6-Oct-19,2019.762295,28.52252893,ndr
7-Oct-19,2019.765027,28.50296694,ndr
8-Oct-19,2019.76776,28.44867769,ndr
9-Oct-19,2019.770492,28.38346281,ndr
10-Oct-19,2019.773224,28.58098347,ndr
11-Oct-19,2019.775956,28.53989256,ndr
12-Oct-19,2019.778689,28.4277686,ndr
13-Oct-19,2019.781421,28.66920661,ndr
14-Oct-19,2019.784153,28.93693388,ndr
15-Oct-19,2019.786885,28.743,ndr
16-Oct-19,2019.789617,28.61752893,ndr
17-Oct-19,2019.79235,28.47173554,ndr
18-Oct-19,2019.795082,28.54504132,ndr
19-Oct-19,2019.797814,29.05992562,ndr
20-Oct-19,2019.800546,29.20165289,ndr
21-Oct-19,2019.803279,29.4287438,ndr
22-Oct-19,2019.806011,29.41802479,ndr
23-Oct-19,2019.808743,29.11618182,ndr
24-Oct-19,2019.811475,29.18060331,ndr
25-Oct-19,2019.814208,29.26984298,ndr
26-Oct-19,2019.81694,29.20942975,ndr
27-Oct-19,2019.819672,28.93571074,ndr
28-Oct-19,2019.822404,29.04359504,ndr
29-Oct-19,2019.825137,28.94836364,ndr
30-Oct-19,2019.827869,28.64591736,ndr
31-Oct-19,2019.830601,28.84033058,ndr
1-Nov-19,2019.833333,28.92761983,ndr
2-Nov-19,2019.836066,28.85407438,ndr
3-Nov-19,2019.838798,28.72316529,ndr
4-Nov-19,2019.84153,28.44752893,ndr
5-Nov-19,2019.844262,28.48133884,ndr
6-Nov-19,2019.846995,28.58673554,ndr
7-Nov-19,2019.849727,28.56700826,ndr
8-Nov-19,2019.852459,28.19801653,ndr
9-Nov-19,2019.855191,28.15023967,ndr
10-Nov-19,2019.857923,28.17771074,ndr
11-Nov-19,2019.860656,27.38546281,ndr
12-Nov-19,2019.863388,27.34481818,ndr
13-Nov-19,2019.86612,27.14017355,ndr
14-Nov-19,2019.868852,27.09761983,ndr
15-Nov-19,2019.871585,27.56565289,ndr
16-Nov-19,2019.874317,27.70338017,ndr
17-Nov-19,2019.877049,27.69778512,ndr
18-Nov-19,2019.879781,27.4221405,ndr
19-Nov-19,2019.882514,27.23833884,ndr
20-Nov-19,2019.885246,27.26776033,ndr
21-Nov-19,2019.887978,27.34457851,ndr
22-Nov-19,2019.89071,27.3803719,ndr
23-Nov-19,2019.893443,26.61472727,ndr
24-Nov-19,2019.896175,26.67773554,ndr
25-Nov-19,2019.898907,26.51247107,ndr
26-Nov-19,2019.901639,26.29904959,ndr
27-Nov-19,2019.904372,26.38927273,ndr
28-Nov-19,2019.907104,26.20767769,ndr
29-Nov-19,2019.909836,26.29429752,ndr
30-Nov-19,2019.912568,26.10422314,ndr
1-Dec-19,2019.915301,26.09354545,ndr
2-Dec-19,2019.918033,26.15010744,ndr
3-Dec-19,2019.920765,26.28173554,ndr
4-Dec-19,2019.923497,26.08783471,ndr
5-Dec-19,2019.92623,25.68268595,ndr
6-Dec-19,2019.928962,25.70653719,ndr
7-Dec-19,2019.931694,25.67490083,ndr
8-Dec-19,2019.934426,25.82029752,ndr
9-Dec-19,2019.937158,25.71316529,ndr
10-Dec-19,2019.939891,25.5225124,ndr
11-Dec-19,2019.942623,25.71628926,ndr
12-Dec-19,2019.945355,25.77057851,ndr
13-Dec-19,2019.948087,25.83353719,ndr
14-Dec-19,2019.95082,25.6648843,ndr
15-Dec-19,2019.953552,25.41139669,ndr
16-Dec-19,2019.956284,25.37428926,ndr
17-Dec-19,2019.959016,25.3236281,ndr
18-Dec-19,2019.961749,25.387,ndr
19-Dec-19,2019.964481,25.48057025,ndr
20-Dec-19,2019.967213,25.81927273,ndr
21-Dec-19,2019.969945,26.54193388,ndr
22-Dec-19,2019.972678,25.97487603,ndr
23-Dec-19,2019.97541,25.04977686,ndr
24-Dec-19,2019.978142,24.84296694,ndr
25-Dec-19,2019.980874,24.84589256,ndr
26-Dec-19,2019.983607,24.96766116,ndr
27-Dec-19,2019.986339,24.8818843,ndr
28-Dec-19,2019.989071,25.26480165,ndr
29-Dec-19,2019.991803,25.66367769,ndr
30-Dec-19,2019.994536,25.74728926,ndr
31-Dec-19,2019.997268,25.68643802,ndr
1-Jan-19,2019.002732,25.14809091,pr
2-Jan-19,2019.005464,25.21828099,pr
3-Jan-19,2019.008197,25.06805785,pr
4-Jan-19,2019.010929,25.22541322,pr
5-Jan-19,2019.013661,25.09628099,pr
6-Jan-19,2019.016393,25.29913223,pr
7-Jan-19,2019.019126,25.14319008,pr
8-Jan-19,2019.021858,24.96572727,pr
9-Jan-19,2019.02459,25.00336364,pr
10-Jan-19,2019.027322,25.12077686,pr
11-Jan-19,2019.030055,25.56760331,pr
12-Jan-19,2019.032787,24.89153719,pr
13-Jan-19,2019.035519,24.13532231,pr
14-Jan-19,2019.038251,24.21261157,pr
15-Jan-19,2019.040984,24.38202479,pr
16-Jan-19,2019.043716,23.80727273,pr
17-Jan-19,2019.046448,23.85341322,pr
18-Jan-19,2019.04918,24.23854545,pr
19-Jan-19,2019.051913,24.25575207,pr
20-Jan-19,2019.054645,24.04938843,pr
21-Jan-19,2019.057377,24.19147107,pr
22-Jan-19,2019.060109,23.42604959,pr
23-Jan-19,2019.062842,22.58395041,pr
24-Jan-19,2019.065574,22.56169421,pr
25-Jan-19,2019.068306,22.71164463,pr
26-Jan-19,2019.071038,23.02166116,pr
27-Jan-19,2019.07377,23.20961983,pr
28-Jan-19,2019.076503,22.90868595,pr
29-Jan-19,2019.079235,22.82594215,pr
30-Jan-19,2019.081967,22.79575207,pr
31-Jan-19,2019.084699,22.5668843,pr
1-Feb-19,2019.087432,22.81694215,pr
2-Feb-19,2019.090164,23.26118182,pr
3-Feb-19,2019.092896,23.81952066,pr
4-Feb-19,2019.095628,24.53401653,pr
5-Feb-19,2019.098361,24.68287603,pr
6-Feb-19,2019.101093,24.7842562,pr
7-Feb-19,2019.103825,24.34747934,pr
8-Feb-19,2019.106557,24.24091736,pr
9-Feb-19,2019.10929,24.7204876,pr
10-Feb-19,2019.112022,24.78753719,pr
11-Feb-19,2019.114754,24.89876033,pr
12-Feb-19,2019.117486,24.82193388,pr
13-Feb-19,2019.120219,24.5657686,pr
14-Feb-19,2019.122951,24.5641157,pr
15-Feb-19,2019.125683,24.73209091,pr
16-Feb-19,2019.128415,26.01382645,pr
17-Feb-19,2019.131148,26.09077686,pr
18-Feb-19,2019.13388,26.00994215,pr
19-Feb-19,2019.136612,25.91318182,pr
20-Feb-19,2019.139344,25.77067769,pr
21-Feb-19,2019.142077,25.56660331,pr
22-Feb-19,2019.144809,25.66878512,pr
23-Feb-19,2019.147541,25.80845455,pr
24-Feb-19,2019.150273,25.89369421,pr
25-Feb-19,2019.153005,25.84269421,pr
26-Feb-19,2019.155738,25.82886777,pr
27-Feb-19,2019.15847,26.0562562,pr
28-Feb-19,2019.161202,26.31254545,pr
1-Mar-19,2019.163934,26.37209917,pr
2-Mar-19,2019.166667,26.4978843,pr
3-Mar-19,2019.169399,26.71956198,pr
4-Mar-19,2019.172131,26.68609091,pr
5-Mar-19,2019.174863,26.72085124,pr
6-Mar-19,2019.177596,26.29127273,pr
7-Mar-19,2019.180328,25.61242149,pr
8-Mar-19,2019.18306,25.4693719,pr
9-Mar-19,2019.185792,25.33705785,pr
10-Mar-19,2019.188525,25.61035537,pr
11-Mar-19,2019.191257,25.84558678,pr
12-Mar-19,2019.193989,26.08185124,pr
13-Mar-19,2019.196721,26.06273554,pr
14-Mar-19,2019.199454,25.67013223,pr
15-Mar-19,2019.202186,25.62020661,pr
16-Mar-19,2019.204918,25.65550413,pr
17-Mar-19,2019.20765,26.33942149,pr
18-Mar-19,2019.210383,26.39407438,pr
19-Mar-19,2019.213115,26.2952314,pr
20-Mar-19,2019.215847,25.76999174,pr
21-Mar-19,2019.218579,25.43442149,pr
22-Mar-19,2019.221311,25.43880992,pr
23-Mar-19,2019.224044,25.54290083,pr
24-Mar-19,2019.226776,25.31331405,pr
25-Mar-19,2019.229508,25.31047934,pr
26-Mar-19,2019.23224,25.53322314,pr
27-Mar-19,2019.234973,25.6061157,pr
28-Mar-19,2019.237705,25.48709091,pr
29-Mar-19,2019.240437,25.0156281,pr
30-Mar-19,2019.243169,24.94392562,pr
31-Mar-19,2019.245902,25.08398347,pr
1-Apr-19,2019.248634,25.67257025,pr
2-Apr-19,2019.251366,25.76173554,pr
3-Apr-19,2019.254098,25.49847934,pr
4-Apr-19,2019.256831,25.46981818,pr
5-Apr-19,2019.259563,26.1623719,pr
6-Apr-19,2019.262295,26.16233884,pr
7-Apr-19,2019.265027,26.07335537,pr
8-Apr-19,2019.26776,26.1003719,pr
9-Apr-19,2019.270492,26.07747107,pr
10-Apr-19,2019.273224,25.95795868,pr
11-Apr-19,2019.275956,26.21491736,pr
12-Apr-19,2019.278689,26.63631405,pr
13-Apr-19,2019.281421,26.78685124,pr
14-Apr-19,2019.284153,26.78963636,pr
15-Apr-19,2019.286885,26.81190909,pr
16-Apr-19,2019.289617,26.82791736,pr
17-Apr-19,2019.29235,26.72617355,pr
18-Apr-19,2019.295082,26.61557025,pr
19-Apr-19,2019.297814,26.31753719,pr
20-Apr-19,2019.300546,26.37409091,pr
21-Apr-19,2019.303279,26.41480992,pr
22-Apr-19,2019.306011,26.04336364,pr
23-Apr-19,2019.308743,25.91587603,pr
24-Apr-19,2019.311475,25.94594215,pr
25-Apr-19,2019.314208,26.1712314,pr
26-Apr-19,2019.31694,26.17339669,pr
27-Apr-19,2019.319672,26.09550413,pr
28-Apr-19,2019.322404,26.21873554,pr
29-Apr-19,2019.325137,26.38572727,pr
30-Apr-19,2019.327869,26.6294876,pr
1-May-19,2019.330601,26.50841322,pr
2-May-19,2019.333333,26.36070248,pr
3-May-19,2019.336066,26.59105785,pr
4-May-19,2019.338798,27.26856198,pr
5-May-19,2019.34153,27.59650413,pr
6-May-19,2019.344262,27.72467769,pr
7-May-19,2019.346995,27.86116529,pr
8-May-19,2019.349727,27.73209091,pr
9-May-19,2019.352459,27.58602479,pr
10-May-19,2019.355191,27.63076033,pr
11-May-19,2019.357923,27.83205785,pr
12-May-19,2019.360656,27.87595041,pr
13-May-19,2019.363388,27.98129752,pr
14-May-19,2019.36612,27.75780165,pr
15-May-19,2019.368852,27.70461983,pr
16-May-19,2019.371585,27.59529752,pr
17-May-19,2019.374317,27.57564463,pr
18-May-19,2019.377049,27.7052314,pr
19-May-19,2019.379781,27.92647107,pr
20-May-19,2019.382514,28.03173554,pr
21-May-19,2019.385246,28.12545455,pr
22-May-19,2019.387978,28.21175207,pr
23-May-19,2019.39071,28.40429752,pr
24-May-19,2019.393443,27.73803306,pr
25-May-19,2019.396175,27.48801653,pr
26-May-19,2019.398907,27.32579339,pr
27-May-19,2019.401639,27.11980165,pr
28-May-19,2019.404372,27.30000826,pr
29-May-19,2019.407104,27.57181818,pr
30-May-19,2019.409836,27.62722314,pr
31-May-19,2019.412568,27.93709917,pr
1-Jun-19,2019.415301,28.21185124,pr
2-Jun-19,2019.418033,28.5142562,pr
3-Jun-19,2019.420765,28.83378512,pr
4-Jun-19,2019.423497,28.67236364,pr
5-Jun-19,2019.42623,28.77341322,pr
6-Jun-19,2019.428962,28.93364463,pr
7-Jun-19,2019.431694,29.07091736,pr
8-Jun-19,2019.434426,29.30940496,pr
9-Jun-19,2019.437158,29.39469421,pr
10-Jun-19,2019.439891,29.72590909,pr
11-Jun-19,2019.442623,29.62609091,pr
12-Jun-19,2019.445355,29.57361157,pr
13-Jun-19,2019.448087,29.74512397,pr
14-Jun-19,2019.45082,29.75035537,pr
15-Jun-19,2019.453552,29.88013223,pr
16-Jun-19,2019.456284,28.83905785,pr
17-Jun-19,2019.459016,29.1371157,pr
18-Jun-19,2019.461749,29.13249587,pr
19-Jun-19,2019.464481,29.31561983,pr
20-Jun-19,2019.467213,29.57919835,pr
21-Jun-19,2019.469945,29.67453719,pr
22-Jun-19,2019.472678,29.7551405,pr
23-Jun-19,2019.47541,30.00584298,pr
24-Jun-19,2019.478142,30.11690083,pr
25-Jun-19,2019.480874,30.25687603,pr
26-Jun-19,2019.483607,30.18231405,pr
27-Jun-19,2019.486339,30.27164463,pr
28-Jun-19,2019.489071,29.74195868,pr
29-Jun-19,2019.491803,28.8527438,pr
30-Jun-19,2019.494536,28.75758678,pr
1-Jul-19,2019.497268,28.92561157,pr
2-Jul-19,2019.5,28.95602479,pr
3-Jul-19,2019.502732,29.78003306,pr
4-Jul-19,2019.505464,29.91436364,pr
5-Jul-19,2019.508197,30.80485124,pr
6-Jul-19,2019.510929,30.64697521,pr
7-Jul-19,2019.513661,30.35991736,pr
8-Jul-19,2019.516393,30.24227273,pr
9-Jul-19,2019.519126,30.06892562,pr
10-Jul-19,2019.521858,30.24992562,pr
11-Jul-19,2019.52459,30.04104132,pr
12-Jul-19,2019.527322,29.81859504,pr
13-Jul-19,2019.530055,29.76712397,pr
14-Jul-19,2019.532787,29.4791405,pr
15-Jul-19,2019.535519,29.60020661,pr
16-Jul-19,2019.538251,30.17740496,pr
17-Jul-19,2019.540984,30.20204959,pr
18-Jul-19,2019.543716,30.03444628,pr
19-Jul-19,2019.546448,30.15047934,pr
20-Jul-19,2019.54918,29.84112397,pr
21-Jul-19,2019.551913,29.8858843,pr
22-Jul-19,2019.554645,30.00920661,pr
23-Jul-19,2019.557377,30.16660331,pr
24-Jul-19,2019.560109,30.44532231,pr
25-Jul-19,2019.562842,30.36603306,pr
26-Jul-19,2019.565574,30.02193388,pr
27-Jul-19,2019.568306,30.26612397,pr
28-Jul-19,2019.571038,30.16791736,pr
29-Jul-19,2019.57377,30.1021405,pr
30-Jul-19,2019.576503,30.10159504,pr
31-Jul-19,2019.579235,30.3117686,pr
1-Aug-19,2019.581967,30.47419008,pr
2-Aug-19,2019.584699,30.30247934,pr
3-Aug-19,2019.587432,29.15504959,pr
4-Aug-19,2019.590164,29.82572727,pr
5-Aug-19,2019.592896,29.98533884,pr
6-Aug-19,2019.595628,30.13026446,pr
7-Aug-19,2019.598361,30.41317355,pr
8-Aug-19,2019.601093,30.31603306,pr
9-Aug-19,2019.603825,30.72020661,pr
10-Aug-19,2019.606557,30.95915702,pr
11-Aug-19,2019.60929,31.06460331,pr
12-Aug-19,2019.612022,30.95457851,pr
13-Aug-19,2019.614754,30.95907438,pr
14-Aug-19,2019.617486,31.25338017,pr
15-Aug-19,2019.620219,31.41398347,pr
16-Aug-19,2019.622951,31.2271157,pr
17-Aug-19,2019.625683,30.62213223,pr
18-Aug-19,2019.628415,30.62577686,pr
19-Aug-19,2019.631148,30.65144628,pr
20-Aug-19,2019.63388,30.90040496,pr
21-Aug-19,2019.636612,30.78072727,pr
22-Aug-19,2019.639344,30.6403719,pr
23-Aug-19,2019.642077,29.9423719,pr
24-Aug-19,2019.644809,29.85447107,pr
25-Aug-19,2019.647541,29.71254545,pr
26-Aug-19,2019.650273,29.79564463,pr
27-Aug-19,2019.653005,30.39969421,pr
28-Aug-19,2019.655738,30.81536364,pr
29-Aug-19,2019.65847,30.73267769,pr
30-Aug-19,2019.661202,30.64552893,pr
31-Aug-19,2019.663934,30.72135537,pr
1-Sep-19,2019.666667,30.7151405,pr
2-Sep-19,2019.669399,30.63112397,pr
3-Sep-19,2019.672131,30.53836364,pr
4-Sep-19,2019.674863,30.19877686,pr
5-Sep-19,2019.677596,30.04138843,pr
6-Sep-19,2019.680328,30.04919835,pr
7-Sep-19,2019.68306,30.65419835,pr
8-Sep-19,2019.685792,30.8427686,pr
9-Sep-19,2019.688525,31.16943802,pr
10-Sep-19,2019.691257,30.78677686,pr
11-Sep-19,2019.693989,30.14042149,pr
12-Sep-19,2019.696721,29.75490909,pr
13-Sep-19,2019.699454,29.58447107,pr
14-Sep-19,2019.702186,30.15642975,pr
15-Sep-19,2019.704918,30.38275207,pr
16-Sep-19,2019.70765,30.30547934,pr
17-Sep-19,2019.710383,29.90795041,pr
18-Sep-19,2019.713115,29.91328099,pr
19-Sep-19,2019.715847,29.93076033,pr
20-Sep-19,2019.718579,29.78599174,pr
21-Sep-19,2019.721311,29.40843802,pr
22-Sep-19,2019.724044,29.05589256,pr
23-Sep-19,2019.726776,28.97119008,pr
24-Sep-19,2019.729508,28.83272727,pr
25-Sep-19,2019.73224,28.80716529,pr
26-Sep-19,2019.734973,28.58132231,pr
27-Sep-19,2019.737705,28.37306612,pr
28-Sep-19,2019.740437,28.74940496,pr
29-Sep-19,2019.743169,28.67894215,pr
30-Sep-19,2019.745902,28.46004959,pr
1-Oct-19,2019.748634,28.40168595,pr
2-Oct-19,2019.751366,28.35935537,pr
3-Oct-19,2019.754098,28.21223967,pr
4-Oct-19,2019.756831,28.53487603,pr
5-Oct-19,2019.759563,28.50575207,pr
6-Oct-19,2019.762295,28.43010744,pr
7-Oct-19,2019.765027,28.52465289,pr
8-Oct-19,2019.76776,28.4618843,pr
9-Oct-19,2019.770492,28.56253719,pr
10-Oct-19,2019.773224,28.73980165,pr
11-Oct-19,2019.775956,28.71122314,pr
12-Oct-19,2019.778689,28.63493388,pr
13-Oct-19,2019.781421,28.6988843,pr
14-Oct-19,2019.784153,29.30057851,pr
15-Oct-19,2019.786885,29.1523719,pr
16-Oct-19,2019.789617,28.63123967,pr
17-Oct-19,2019.79235,28.60733058,pr
18-Oct-19,2019.795082,28.69061983,pr
19-Oct-19,2019.797814,28.98280165,pr
20-Oct-19,2019.800546,29.18981818,pr
21-Oct-19,2019.803279,29.47871074,pr
22-Oct-19,2019.806011,29.2756281,pr
23-Oct-19,2019.808743,29.07560331,pr
24-Oct-19,2019.811475,29.06134711,pr
25-Oct-19,2019.814208,29.10015702,pr
26-Oct-19,2019.81694,29.10678512,pr
27-Oct-19,2019.819672,28.8801405,pr
28-Oct-19,2019.822404,28.95044628,pr
29-Oct-19,2019.825137,29.01352893,pr
30-Oct-19,2019.827869,29.00590083,pr
31-Oct-19,2019.830601,28.90645455,pr
1-Nov-19,2019.833333,28.96680165,pr
2-Nov-19,2019.836066,28.88009917,pr
3-Nov-19,2019.838798,28.65387603,pr
4-Nov-19,2019.84153,28.33777686,pr
5-Nov-19,2019.844262,28.49095041,pr
6-Nov-19,2019.846995,28.72438017,pr
7-Nov-19,2019.849727,28.59504959,pr
8-Nov-19,2019.852459,28.35861983,pr
9-Nov-19,2019.855191,28.42326446,pr
10-Nov-19,2019.857923,28.36542975,pr
11-Nov-19,2019.860656,27.51806612,pr
12-Nov-19,2019.863388,27.30400826,pr
13-Nov-19,2019.86612,26.91980992,pr
14-Nov-19,2019.868852,27.08743802,pr
15-Nov-19,2019.871585,27.57372727,pr
16-Nov-19,2019.874317,28.01256198,pr
17-Nov-19,2019.877049,28.0577438,pr
18-Nov-19,2019.879781,27.57147107,pr
19-Nov-19,2019.882514,27.3118843,pr
20-Nov-19,2019.885246,27.33422314,pr
21-Nov-19,2019.887978,27.39941322,pr
22-Nov-19,2019.89071,27.34338843,pr
23-Nov-19,2019.893443,26.55779339,pr
24-Nov-19,2019.896175,26.65233058,pr
25-Nov-19,2019.898907,26.53547934,pr
26-Nov-19,2019.901639,26.45155372,pr
27-Nov-19,2019.904372,26.55442975,pr
28-Nov-19,2019.907104,26.45857851,pr
29-Nov-19,2019.909836,26.33008264,pr
30-Nov-19,2019.912568,26.18707438,pr
1-Dec-19,2019.915301,26.15412397,pr
2-Dec-19,2019.918033,26.27729752,pr
3-Dec-19,2019.920765,26.31768595,pr
4-Dec-19,2019.923497,26.19291736,pr
5-Dec-19,2019.92623,25.94150413,pr
6-Dec-19,2019.928962,26.07223967,pr
7-Dec-19,2019.931694,26.08336364,pr
8-Dec-19,2019.934426,26.1097438,pr
9-Dec-19,2019.937158,25.54682645,pr
10-Dec-19,2019.939891,25.59553719,pr
11-Dec-19,2019.942623,25.91571901,pr
12-Dec-19,2019.945355,25.97449587,pr
13-Dec-19,2019.948087,25.93261157,pr
14-Dec-19,2019.95082,25.57385124,pr
15-Dec-19,2019.953552,25.37605785,pr
16-Dec-19,2019.956284,25.36430579,pr
17-Dec-19,2019.959016,25.31444628,pr
18-Dec-19,2019.961749,25.45141322,pr
19-Dec-19,2019.964481,25.58121488,pr
20-Dec-19,2019.967213,25.62285124,pr
21-Dec-19,2019.969945,25.91786777,pr
22-Dec-19,2019.972678,25.61502479,pr
23-Dec-19,2019.97541,25.00426446,pr
24-Dec-19,2019.978142,24.99896694,pr
25-Dec-19,2019.980874,25.02684298,pr
26-Dec-19,2019.983607,25.12885124,pr
27-Dec-19,2019.986339,24.89820661,pr
28-Dec-19,2019.989071,25.35842149,pr
29-Dec-19,2019.991803,25.63233058,pr
30-Dec-19,2019.994536,25.55985124,pr
31-Dec-19,2019.997268,25.48612397,pr
